text,size
pushes,1
pushkov,1
putinism,1
puts,1
puzzling,1
pvt,1
q,1
qaddafis,1
qiufeb,1
qiumarch,1
quarter,1
queen,1
querying,1
quieted,1
quieter,1
quinn,1
quintessentially,1
quips,1
quits,1
quotation,1
raced,1
racialized,1
racist,1
racket,1
radar,1
rafts,1
raging,1
raided,1
railing,1
rails,1
railway,1
rained,1
raja,1
rajfeb,1
rajiv,1
rajjan,1
rallied,1
ramping,1
ramsay,1
ranks,1
ransom,1
rant,1
ranting,1
rants,1
rao,1
raoul,1
rapidfire,1
rappeport,1
rapper,1
rapprochement,1
rarer,1
rashly,1
raskin,1
ratcheted,1
ratcheting,1
ratification,1
rating,1
ratio,1
rationality,1
raunchy,1
razorsharp,1
razorthin,1
rd,1
reactions,1
reactive,1
readercenter,1
readiness,1
readout,1
realdonaldtrump,1
realistic,1
realities,1
realization,1
realized,1
realty,1
reams,1
reasoning,1
reassurance,1
reassure,1
rebecca,1
rebels,1
rebuff,1
rebuffed,1
rebuke,1
rebuked,1
rebuttal,1
recall,1
receding,1
recep,1
recession,1
reclaim,1
recognizable,1
recognizing,1
recommended,1
reconciling,1
reconnaissance,1
recounts,1
recover,1
recovered,1
recovering,1
recreate,1
recreated,1
recruited,1
recurrence,1
recurring,1
recusal,1
recused,1
redefinition,1
redistributed,1
reduced,1
reducing,1
reed,1
reemergent,1
referencing,1
referendum,1
refine,1
reflect,1
reflecting,1
reflection,1
reflections,1
reflects,1
reforming,1
refrain,1
refrained,1
refurbished,1
regain,1
reginald,1
regret,1
regrouped,1
regulated,1
rehire,1
reid,1
reign,1
reimbursed,1
reimposition,1
reincarnation,1
reinforce,1
reinforces,1
reinforcing,1
reining,1
reinvigorated,1
reiterate,1
reiterates,1
reiterating,1
reject,1
rekindled,1
relating,1
relaxed,1
reliability,1
reliable,1
reliably,1
relied,1
relished,1
relocated,1
remaining,1
remanufactured,1
remarkable,1
remembered,1
remembering,1
remembrances,1
remote,1
renal,1
render,1
rendered,1
renee,1
renegotiated,1
renew,1
renewal,1
renovation,1
reopening,1
repac,1
repadamschiff,1
repaired,1
repairing,1
repaving,1
repeal,1
repeats,1
repercussions,1
replacement,1
replay,1
replete,1
reply,1
repose,1
repository,1
reposted,1
repress,1
repression,1
reprimanded,1
reproduced,1
republicancontrolled,1
republics,1
repurposed,1
reputable,1
reputed,1
requesting,1
requisite,1
rescued,1
researcher,1
resemblance,1
resent,1
resented,1
reservations,1
reserved,1
reshape,1
reshaping,1
residency,1
resignation,1
resignations,1
resigning,1
resolve,1
resolving,1
resonance,1
respective,1
respondents,1
responders,1
responds,1
responses,1
responsibilities,1
restaurants,1
restoration,1
restore,1
restores,1
restoring,1
restrain,1
restraint,1
restrict,1
restructuring,1
resumption,1
resurfacing,1
retail,1
retailer,1
retaining,1
retake,1
retell,1
retire,1
retirement,1
retiring,1
retort,1
retreating,1
retreats,1
retrieve,1
retro,1
retrofitted,1
retrofitting,1
reuse,1
revamp,1
revamped,1
revenge,1
reverts,1
reviewers,1
reviews,1
revisions,1
revoked,1
revolved,1
reward,1
rewards,1
rewritten,1
reznik,1
rhode,1
rhymes,1
rhythms,1
ricardo,1
rice,1
richmond,1
rico,1
ricocheted,1
riddled,1
ridgelake,1
rife,1
rifles,1
rift,1
rigging,1
rightful,1
righthand,1
rigid,1
rigorous,1
ring,1
riot,1
risch,1
risky,1
river,1
riveting,1
roadside,1
roar,1
roast,1
robbed,1
robber,1
robbery,1
robes,1
robins,1
rocket,1
rolf,1
rollbacks,1
roman,1
romance,1
romneys,1
roommate,1
rooney,1
roosenytimes,1
rooted,1
rooting,1
rosentein,1
rossiya,1
roughandtumble,1
rounds,1
rousing,1
route,1
routine,1
rows,1
royalty,1
royce,1
rozov,1
rsum,1
rub,1
ruble,1
rucker,1
ruin,1
ruined,1
rukh,1
ruled,1
rulemaking,1
rulesbased,1
rulings,1
rundown,1
runin,1
runway,1
rupees,1
ruppe,1
rupture,1
ruptured,1
rush,1
rushhour,1
russiafriendly,1
russiagate,1
russialinked,1
russianbacked,1
russianbased,1
russianbuilt,1
russianlinked,1
russianmade,1
russianrelated,1
russiansponsored,1
russiastyle,1
russonello,1
russophobic,1
rusty,1
rutenberg,1
sa,1
sachs,1
sacramento,1
sacred,1
sacrificed,1
safeguard,1
safeguarding,1
safeguards,1
safes,1
sagar,1
saif,1
sailing,1
sailor,1
sailors,1
saintgermain,1
sake,1
salam,1
salary,1
saleh,1
salman,1
salt,1
sample,1
samples,1
samuel,1
san,1
sanctioning,1
sandberg,1
sandler,1
sandwiches,1
sang,1
sankyo,1
santa,1
santorum,1
sasse,1
satisfying,1
saudiled,1
sauna,1
savagenov,1
savor,1
savvy,1
sberbank,1
scam,1
scan,1
scandalous,1
scanlansechelt,1
scanning,1
scans,1
scanty,1
scapegoat,1
scapegoats,1
scattered,1
scattershot,1
scenarios,1
schedules,1
schemes,1
schmidtjan,1
schmittfeb,1
schueller,1
schwartz,1
schwarzenegger,1
schwirtz,1
scientist,1
scoffed,1
scolded,1
scolding,1
scores,1
scoresettling,1
scouting,1
scouts,1
scramble,1
scrap,1
screaming,1
screen,1
scriptwriters,1
scrupulous,1
scrutinized,1
scurried,1
seagram,1
sealed,1
seals,1
searches,1
seas,1
seaside,1
seats,1
sebastian,1
secession,1
secondhand,1
secondlargest,1
secondranking,1
secrecy,1
secretaries,1
secretlevel,1
sections,1
sector,1
securing,1
seeds,1
seekers,1
seesawing,1
seethe,1
seize,1
selectedwisdom,1
selective,1
selectively,1
selfdeprecation,1
selfeffacing,1
selfguided,1
selfpreservation,1
selfproclaimed,1
selfpromoting,1
selfserving,1
selfstyled,1
seller,1
semblance,1
seminars,1
semplefeb,1
sen,1
senates,1
sends,1
sensation,1
sentence,1
separation,1
separatist,1
separatists,1
sequiturs,1
sera,1
serbians,1
serbias,1
sergeantatarms,1
seriousness,1
serrajs,1
seventh,1
seventysix,1
severe,1
severely,1
severity,1
sewell,1
shadowy,1
shakespearean,1
shaking,1
shale,1
shall,1
shamalov,1
shamelessness,1
shandy,1
shanefeb,1
shanghai,1
shaped,1
shaping,1
sharad,1
sharfstein,1
sharia,1
shariah,1
shark,1
sharpened,1
sharper,1
shaved,1
shear,1
shearfeb,1
shed,1
sheen,1
sheikh,1
sheila,1
shell,1
shelter,1
shelved,1
shenanigans,1
sherylnyt,1
shied,1
shifting,1
shilling,1
shine,1
shiny,1
shipping,1
shit,1
shkhagoshev,1
shock,1
shockingly,1
shook,1
shooter,1
shops,1
shores,1
shoring,1
shortcomings,1
shortening,1
shortsighted,1
shots,1
shoulderheld,1
shouldve,1
shouted,1
shoutfest,1
shouting,1
showcase,1
showdowns,1
showers,1
showrunners,1
shrapnelladen,1
shrewdly,1
shrugged,1
shulkins,1
shuttered,1
shuttling,1
shying,1
siberia,1
siberian,1
sic,1
sick,1
sidelines,1
sideshow,1
sidestepped,1
sidestepping,1
sidley,1
sights,1
signature,1
signing,1
signoff,1
silliness,1
silva,1
silver,1
sim,1
simon,1
simple,1
simpsons,1
sims,1
simultaneously,1
sinai,1
sincere,1
sincerity,1
sing,1
singh,1
singled,1
singlemindedly,1
sipher,1
siphon,1
sits,1
situations,1
sixth,1
sizable,1
skadden,1
skeptics,1
skiber,1
skier,1
skies,1
skilled,1
skinny,1
skirt,1
skis,1
sky,1
skyfall,1
skyscrapers,1
slammed,1
slang,1
slap,1
slapped,1
slashing,1
sleazysounding,1
sleep,1
slew,1
slice,1
slog,1
slogan,1
slouching,1
slowdown,1
slower,1
slums,1
smacked,1
smarting,1
smarts,1
smells,1
smile,1
smirking,1
smithard,1
smog,1
smokers,1
smugglers,1
smuggling,1
snacks,1
snailmail,1
snaps,1
sneaky,1
sneezed,1
snipe,1
soap,1
soapbox,1
sober,1
sobering,1
sobol,1
socialmedia,1
socialmediaobsessed,1
societies,1
societys,1
soft,1
softened,1
softpedal,1
solace,1
solely,1
solemn,1
solicited,1
solicitor,1
solicitous,1
solo,1
solomon,1
somali,1
someones,1
song,1
sooner,1
soontobejettisoned,1
sophia,1
sophistication,1
sordid,1
soross,1
soulsearching,1
sour,1
soured,1
souring,1
southeast,1
southern,1
southwest,1
southwestern,1
sovereign,1
sowed,1
spa,1
spaces,1
spain,1
spanked,1
spanking,1
spared,1
spasibo,1
spate,1
spear,1
spearheaded,1
spearheading,1
specialized,1
specializing,1
species,1
specifics,1
specify,1
spectacularly,1
specter,1
speculated,1
speedway,1
speier,1
spell,1
spends,1
spew,1
spicer,1
spiesontherun,1
spike,1
spin,1
spite,1
splashed,1
sponsor,1
sponsors,1
sports,1
spots,1
spotted,1
springfield,1
springing,1
springs,1
sprung,1
spur,1
sputnik,1
squared,1
squarefoot,1
squeezed,1
squibb,1
squint,1
sr,1
stability,1
stabilizing,1
stadium,1
stages,1
staggering,1
stagnation,1
staked,1
stale,1
stamped,1
stamping,1
stances,1
standout,1
stanford,1
stanley,1
starbucks,1
staring,1
stars,1
starters,1
startling,1
startup,1
startups,1
starving,1
statebacked,1
statedominated,1
statelevel,1
stateroom,1
statesbacked,1
statesled,1
statewide,1
stating,1
stationery,1
stations,1
statistic,1
statue,1
statues,1
statute,1
statutes,1
staunchly,1
steakhouse,1
steel,1
steep,1
steer,1
steering,1
steers,1
stemming,1
stent,1
stereotype,1
stern,1
stevens,1
stewed,1
stick,1
stiff,1
stiffed,1
stifle,1
stifled,1
stifling,1
stinks,1
stint,1
stints,1
stitched,1
stockholders,1
stockpiles,1
stockpiling,1
stockton,1
stokes,1
stolberg,1
stolbergfeb,1
stole,1
stopandgo,1
store,1
storebought,1
stores,1
storm,1
straddle,1
straddling,1
straightforward,1
strains,1
strapped,1
strategies,1
strategists,1
strengthened,1
strengthening,1
strenuously,1
stresses,1
stressing,1
stretch,1
stretches,1
stricter,1
strife,1
strings,1
strip,1
stripped,1
strongarm,1
strongest,1
strongmen,1
structured,1
struggles,1
stu,1
stubborn,1
stubbornly,1
students,1
studiously,1
stumbled,1
stunning,1
stunt,1
stunts,1
subb,1
subjecting,1
submarines,1
submission,1
submissiveness,1
submitting,1
subplots,1
subpoenaing,1
subscribed,1
subscribers,1
subsequent,1
substances,1
substantially,1
substitutes,1
subterfuges,1
subtitles,1
subtler,1
suburb,1
suburban,1
subverting,1
succeeding,1
successive,1
suddenly,1
sue,1
sued,1
sugar,1
suicide,1
suing,1
sullivanfeb,1
sullivanjan,1
sullivanmarch,1
sum,1
sumatran,1
sumeet,1
summary,1
summed,1
summoned,1
sums,1
sunil,1
sunny,1
sunoco,1
superior,1
superlatives,1
superpolluting,1
superpower,1
supersubtle,1
supervised,1
supervising,1
supervisory,1
superweapon,1
supplied,1
suppliers,1
supposedly,1
supposition,1
suppressive,1
supriya,1
surette,1
surface,1
surfacetoair,1
surged,1
surgical,1
surgically,1
surpassing,1
surprises,1
surreal,1
surrendered,1
surrenders,1
surreptitiously,1
surrogate,1
surt,1
surveys,1
survive,1
suspects,1
suspended,1
swamp,1
swanky,1
swedens,1
swedishborn,1
swirled,1
swiss,1
switch,1
switched,1
switches,1
sydney,1
symantec,1
sympathy,1
symptom,1
synonymous,1
synthetic,1
systematically,1
table,1
tabuchi,1
tacit,1
tacitly,1
tack,1
tackett,1
tag,1
tags,1
tahoe,1
tailor,1
tailspin,1
tainted,1
takeaways,1
takeover,1
taliban,1
taller,1
tallying,1
tame,1
tampering,1
tamplin,1
tan,1
tangential,1
tangled,1
tape,1
tapestry,1
taping,1
tapped,1
tar,1
tariffs,1
tasked,1
tattered,1
taub,1
taunt,1
tawdry,1
taxexempt,1
taxrelated,1
taylor,1
tayyip,1
tea,1
tears,1
technological,1
technologies,1
technopolice,1
techs,1
ted,1
tedious,1
teetered,1
teeth,1
tehran,1
tel,1
teleprompter,1
tellall,1
temer,1
temperaturecontrolled,1
temperatures,1
tempered,1
tempering,1
tenants,1
tendency,1
tenders,1
tenets,1
tengop,1
tent,1
terminally,1
terminals,1
terminate,1
terminating,1
termination,1
terminology,1
terrible,1
territorial,1
terrorismrelated,1
terse,1
tesla,1
testament,1
testifies,1
testy,1
texan,1
texasbased,1
textile,1
thanksgiving,1
thcentury,1
theater,1
thebahiagrand,1
themed,1
thencandidate,1
thenspeaker,1
theoretical,1
theorist,1
thereby,1
therein,1
theyll,1
thibodeauxs,1
thiel,1
thinktankers,1
thom,1
thomasfeb,1
thorn,1
thorny,1
thoroughly,1
thoughtprovoking,1
threaten,1
threebedroom,1
threehour,1
threepage,1
threeway,1
threeweek,1
threeyear,1
threw,1
thrive,1
throat,1
throwback,1
thug,1
thugs,1
thumbsupmovingintoaflatpalm,1
thursdays,1
thwart,1
ticket,1
ticking,1
tighten,1
tiles,1
till,1
tilted,1
timeline,1
timesfeb,1
timesmarch,1
tirade,1
titled,1
tobruk,1
tobrukbased,1
tolerance,1
tolerate,1
tolero,1
tommy,1
tomorrow,1
tonight,1
toplevel,1
topofthegovernment,1
topped,1
toppled,1
toppling,1
topsecret,1
torn,1
torpedo,1
torshins,1
totals,1
toting,1
toughen,1
tourism,1
tournament,1
tow,1
towering,1
towermoscow,1
towing,1
toxins,1
toyota,1
trace,1
traced,1
traction,1
tradeoffs,1
trader,1
traders,1
trading,1
traditions,1
traffickers,1
tragic,1
train,1
trainers,1
trains,1
trait,1
transaction,1
transactions,1
transatlantic,1
transcend,1
transcribed,1
transferring,1
transformation,1
transformed,1
transit,1
translate,1
translates,1
translation,1
translator,1
transmits,1
transmitting,1
transnational,1
transocean,1
transpacific,1
transpired,1
transported,1
trap,1
trappings,1
trashing,1
trashtalk,1
trashy,1
traurigs,1
travails,1
travelers,1
travels,1
treacherous,1
treat,1
trees,1
trekked,1
trenches,1
trending,1
trends,1
trent,1
trials,1
tribalism,1
trickster,1
trigger,1
triggering,1
trio,1
triple,1
tripled,1
trolling,1
trout,1
truckdispatching,1
trudeau,1
trumpedup,1
trumpemployed,1
trumpet,1
trumpfintiklis,1
trumphotels,1
trumplike,1
trumpputin,1
trumpthetraitor,1
trumptrain,1
trumpwe,1
trusted,1
trustworthiness,1
tsar,1
tuesdays,1
tump,1
tumult,1
tuned,1
tunis,1
tunisia,1
turbulent,1
turkishiranian,1
turnbull,1
turncoat,1
turpitude,1
tvs,1
tweak,1
tweetstorm,1
twelve,1
twiggy,1
twin,1
twoday,1
twodecade,1
twofaced,1
twofer,1
twoparty,1
twotier,1
tycoons,1
tying,1
typewritten,1
typical,1
typifies,1
tyson,1
ubers,1
ubiquitous,1
ultra,1
ultraconservatives,1
um,1
umbrage,1
umbrella,1
unabated,1
unamerican,1
unanimity,1
unanimous,1
unanswered,1
unarmed,1
unassuming,1
unaudited,1
unbearable,1
unbridled,1
uncalledfor,1
unchanged,1
uncharacteristically,1
unclassified,1
unconnected,1
unconsciously,1
unconvincing,1
uncovers,1
undemocratic,1
undeniable,1
undeniably,1
undergoes,1
undergoing,1
undergone,1
underlings,1
underscore,1
understaffed,1
understands,1
undertake,1
undertaking,1
underwater,1
undetected,1
undisclosed,1
unequivocally,1
unethical,1
unfashionable,1
unfiltered,1
unflattering,1
unfolds,1
unfollow,1
unfortunately,1
unglamorous,1
ungovernable,1
unhappy,1
unhealthy,1
uniform,1
unintelligible,1
unintentionally,1
uninvolved,1
unions,1
uniquely,1
universal,1
universes,1
universities,1
unjustified,1
unknown,1
unknowns,1
unlawful,1
unlawfully,1
unleashes,1
unlike,1
unloading,1
unlock,1
unmade,1
unmasked,1
unmistakable,1
unnecessary,1
unnoticed,1
unorthodox,1
unpleasant,1
unprepared,1
unprotected,1
unpunished,1
unquestionably,1
unravel,1
unrealistic,1
unregistered,1
unrelated,1
unremarkable,1
unreported,1
unresolved,1
unsaid,1
unscreened,1
unserious,1
unsettled,1
unsigned,1
unspent,1
unsuccessfully,1
untaxed,1
untold,1
untrustworthy,1
unused,1
unveil,1
unveiling,1
unwanted,1
unwillingness,1
upbeat,1
upend,1
upended,1
upending,1
upfront,1
upgrade,1
upheld,1
upholding,1
upped,1
uprisings,1
ups,1
upshot,1
urban,1
urbanites,1
urdu,1
urgent,1
urquhart,1
usagsessions,1
usain,1
uschi,1
useless,1
ushakovs,1
ushering,1
usurping,1
utilized,1
utterly,1
vacant,1
vacuum,1
vagit,1
valet,1
valid,1
validation,1
vancouver,1
vanden,1
vanderpool,1
vanguard,1
vaporized,1
variable,1
variations,1
vary,1
varying,1
vatican,1
vaticanvetted,1
veep,1
veil,1
venality,1
venerated,1
venezuelan,1
venice,1
vented,1
ventured,1
venue,1
verbose,1
verdict,1
vermin,1
vernacular,1
versa,1
versed,1
vertex,1
vertical,1
veselnitskaya,1
vessel,1
vested,1
veto,1
vetoed,1
vetted,1
vexing,1
victimized,1
victor,1
vienne,1
viewpoint,1
viktorovna,1
village,1
villain,1
villanova,1
vintage,1
violators,1
violent,1
virility,1
virtues,1
vishnevsky,1
visible,1
vociferous,1
vodka,1
vogelmarch,1
voicing,1
void,1
volker,1
volkswagen,1
voluntarily,1
volvo,1
voterprofiling,1
vow,1
vows,1
vu,1
vulnerability,1
vyperdysh,1
waffled,1
waffles,1
waged,1
waist,1
waits,1
waivers,1
wakefield,1
waldhausers,1
walk,1
walkers,1
walking,1
walls,1
walltowall,1
walmart,1
walsh,1
wandering,1
wane,1
wannacry,1
warehouses,1
warheads,1
wariness,1
warmest,1
warmth,1
warplanes,1
warrantless,1
warship,1
warships,1
warstyle,1
washingtonarea,1
wastewater,1
watchdogs,1
watchers,1
watches,1
watchful,1
watergate,1
waterhouse,1
watkins,1
wavered,1
wayward,1
weaker,1
weakest,1
weaponsforoil,1
wear,1
wears,1
weary,1
weatherbeaten,1
weddings,1
wedge,1
wednesdays,1
weekdays,1
weeknight,1
weeknights,1
wehrey,1
weightiest,1
welcomes,1
welcoming,1
wellconnected,1
wellfounded,1
wellheeled,1
wellregarded,1
wellsculpted,1
wenstrup,1
westmacott,1
wetlands,1
wetzell,1
wheel,1
wheeling,1
wheels,1
whims,1
whistles,1
whitecollar,1
whites,1
whitman,1
wider,1
wikistrats,1
wilbur,1
wildest,1
wildfires,1
wiles,1
williamssept,1
windfall,1
windows,1
wines,1
winesfeb,1
winners,1
wins,1
winston,1
wiped,1
wired,1
wireless,1
wiretapped,1
wiretapping,1
wise,1
wisely,1
wisenberg,1
wished,1
withdraw,1
withdrawing,1
withdrawn,1
withdrew,1
withering,1
woe,1
wolf,1
wolfgang,1
womens,1
wonderfully,1
woodard,1
wooded,1
woodland,1
workboats,1
worldview,1
wormed,1
worries,1
worrying,1
worsen,1
worsened,1
worthy,1
wortzman,1
wouldbe,1
wound,1
wow,1
wrath,1
wrays,1
wrecked,1
wrested,1
wretched,1
wright,1
wringing,1
writein,1
writerdirector,1
wrongfully,1
wylies,1
xfinity,1
yachts,1
yahoo,1
yanukovychs,1
yawning,1
yeah,1
yearend,1
yelled,1
yemen,1
yesterday,1
yielding,1
yoda,1
yorkarea,1
youll,1
yousef,1
yuge,1
yuri,1
yushvaev,1
zany,1
zeal,1
zeldin,1
zeman,1
zephyr,1
zeroed,1
zeros,1
zone,1
zorba,1
zuckerberg,1
zurich,1
zwaans,1
